chr start_position(hg38) RY1 RY2 RY3 RY4 WS1 WS2 WS3 WS4
22 20162697 342 818 352 808 375 785 767 393
22 20162699 816 344 800 360 775 385 379 781
22 20162700 342 818 354 806 393 767 773 387
22 20162702 820 340 794 366 795 365 375 785
22 20162703 342 818 352 808 373 787 767 393
22 20162705 818 342 796 364 809 351 403 757
22 20162706 336 824 356 804 377 783 771 389
22 20162708 824 336 792 368 781 379 385 775
22 20162709 346 814 354 806 389 771 759 401
22 20162711 818 342 792 368 796 364 396 764
22 20162712 342 818 360 800 372 788 774 386
22 20162714 822 338 792 368 785 375 401 759
22 20162715 338 822 358 802 384 776 780 380
22 20162717 822 338 790 370 802 358 390 770
22 20162718 340 820 360 800 381 779 763 397
22 20162720 822 338 784 376 806 354 382 778
22 20162721 336 824 358 802 376 784 766 394
22 20162723 828 332 788 372 798 362 394 766
22 20162724 344 816 360 800 384 776 752 408
22 20162726 822 338 782 378 802 358 406 754
22 20162727 338 822 360 800 380 780 746 414
22 20162729 820 340 780 380 788 372 398 762
22 20162730 344 816 364 796 376 784 776 384
22 20162732 818 342 782 378 796 364 394 766
22 20162733 342 818 364 796 376 784 780 380
22 20162735 814 346 776 384 791 369 405 755
22 20162736 344 816 364 796 403 757 755 405
22 20162738 816 344 778 382 771 389 401 759
22 20162739 344 816 366 794 380 780 764 396
22 20162741 812 348 774 386 801 359 403 757
22 20162742 340 820 362 798 371 789 757 403
22 20162745 348 812 366 794 390 770 742 418
22 20162748 348 812 370 790 378 782 758 402
22 20162757 346 814 374 786 383 777 783 377
22 20162760 348 812 366 794 383 777 769 391
22 20162769 345 815 369 791 366 794 746 414
22 20162772 345 815 373 787 394 766 748 412
22 43495110 760 400 782 378 378 782 812 348
22 43495116 747 413 775 385 383 777 823 337
22 43495125 762 398 794 366 388 772 816 344
22 43495128 746 414 768 392 365 795 817 343
22 43495146 747 413 773 387 380 780 818 342
22 43495161 762 398 756 404 352 808 824 336
22 43495170 776 384 764 396 347 813 809 351
22 43495173 768 392 770 390 343 817 805 355
22 43495179 770 390 766 394 348 812 798 362
22 43495182 766 394 788 372 361 799 817 343
22 43495188 780 380 766 394 343 817 813 347
22 43495197 774 386 776 384 347 813 813 347
22 43495206 760 400 772 388 355 805 813 347
22 43495209 776 384 778 382 363 797 815 345
22 43495218 785 375 767 393 351 809 813 347
22 43495227 769 391 763 397 347 813 805 355
22 43495239 771 389 773 387 344 816 798 362
22 43495254 773 387 771 389 348 812 804 356
22 43495260 772 388 772 388 355 805 815 345
22 43495269 763 397 777 383 347 813 797 363
22 43495305 784 376 764 396 346 814 818 342
22 43495323 779 381 767 393 354 806 812 348
22 43495332 771 389 769 391 345 815 827 333
22 43495335 769 391 771 389 342 818 794 366
22 43495356 768 392 772 388 347 813 797 363
22 43495374 775 385 771 389 345 815 799 361
22 43495389 762 398 782 378 363 797 813 347
22 43495404 762 398 786 374 361 799 819 341
22 43495413 774 386 776 384 355 805 813 347
22 43495425 764 396 762 398 349 811 817 343
22 43495433 402 758 394 766 812 348 364 796
22 43495434 760 400 774 386 366 794 818 342
22 43495440 783 377 773 387 346 814 812 348
22 43495443 765 395 771 389 348 812 798 362
22 43495449 765 395 771 389 363 797 821 339
22 43495452 763 397 767 393 343 817 795 365
22 43495470 778 382 778 382 354 806 824 336
22 43495473 773 387 759 401 346 814 798 362
22 43495476 755 405 769 391 341 819 811 349
22 43495494 770 390 778 382 346 814 802 358
22 43495503 775 385 761 399 342 818 812 348
22 43495506 762 398 770 390 371 789 815 345
22 43495512 774 386 764 396 347 813 807 353
22 43495521 761 399 769 391 346 814 814 346
22 43495530 770 390 764 396 340 820 806 354
22 43495548 763 397 767 393 337 823 815 345
22 43495551 777 383 781 379 363 797 813 347
22 43495575 780 380 772 388 341 819 807 353
22 43495578 762 398 776 384 363 797 813 347
22 43495584 763 397 763 397 347 813 797 363
22 43495596 781 379 771 389 346 814 804 356
22 43495602 777 383 773 387 361 799 815 345
22 43495611 770 390 766 394 356 804 816 344
22 43495656 760 400 772 388 344 816 818 342
22 43495677 771 389 779 381 346 814 816 344
22 43495692 770 390 780 380 348 812 806 354
22 43495719 770 390 764 396 347 813 815 345
22 43495728 767 393 775 385 341 819 811 349
22 43495746 774 386 774 386 354 806 812 348
22 43495770 776 384 758 402 347 813 811 349
22 43495773 774 386 772 388 357 803 817 343
22 43495785 768 392 762 398 345 815 809 351
22 43495800 768 392 766 394 362 798 818 342
22 43495818 777 383 777 383 359 801 813 347
22 43495836 760 400 770 390 339 821 803 357
22 43495850 390 770 380 780 800 360 348 812
22 43495863 770 390 770 390 347 813 809 351
22 43495875 778 382 778 382 357 803 817 343
22 43495899 772 388 774 386 343 817 797 363
22 43495926 771 389 775 385 355 805 813 347
22 43495944 780 380 764 396 347 813 789 371
22 43495983 779 381 769 391 344 816 792 368
22 43496010 768 392 764 396 345 815 795 365
22 43496105 390 770 400 760 819 341 371 789
22 43496121 768 392 768 392 348 812 786 374
22 43496124 792 368 754 406 345 815 779 381
22 43496130 769 391 755 405 345 815 777 383
